Date,Team,Opponent,Team Score,Opponent Score
1/29/2013,Tennessee,Vanderbilt,58,57
1/30/2013,Florida,South Carolina,75,36
1/30/2013,Indiana,Purdue,97,60
1/30/2013,Lafayette,Colgate,69,40
1/30/2013,High Point,Longwood,88,60
1/30/2013,Kansas St,Texas,83,57
1/30/2013,Stanford,Oregon,76,52
1/30/2013,Michigan,Northwestern,68,46
1/30/2013,Georgetown,Seton Hall,74,52
1/30/2013,Lehigh,Navy,71,49
1/30/2013,SF Austin,McNeese St,59,39
1/30/2013,Colorado St,Boise St,77,57
1/30/2013,Buffalo,C Michigan,91,73
1/30/2013,Army,Holy Cross,80,66
1/30/2013,Creighton,Missouri St,91,77
1/30/2013,Akron,Bowling Green,68,55
1/30/2013,Winthrop,Coastal Car,61,48
1/30/2013,Col Charleston,Appalachian St,72,59
1/30/2013,UNLV,Nevada,66,54
1/30/2013,Youngstown St,Valparaiso,80,68
1/30/2013,Air Force,Fresno St,62,50
1/30/2013,SMU,Marshall,68,57
1/30/2013,Loyola-Chicago,WI Milwaukee,76,65
1/30/2013,Rice,Houston,79,69
1/30/2013,Delaware,William & Mary,66,56
1/30/2013,Miami FL,Virginia Tech,73,64
1/30/2013,Georgia,Auburn,57,49
1/30/2013,Cincinnati,Rutgers,62,54
1/30/2013,UCF,Tulane,58,50
1/30/2013,Temple,Richmond,71,64
1/30/2013,Detroit,Wright St,83,76
1/30/2013,Memphis,East Carolina,75,68
1/30/2013,Toledo,Ball St,85,78
1/30/2013,UC Irvine,Cal Poly SLO,52,45
1/30/2013,VA Commonwealth,Rhode Island,70,64
1/30/2013,Vermont,Hartford,49,43
1/30/2013,Texas A&M,Mississippi St,55,49
1/30/2013,UAB,UTEP,78,72
1/30/2013,Georgia St,Northeastern,78,73
1/30/2013,Notre Dame,Villanova,65,60
1/30/2013,Duke,Wake Forest,75,70
1/30/2013,Drake,S Illinois,61,56
1/30/2013,St John's,DePaul,79,74
1/30/2013,Xavier,Dayton,66,61
1/30/2013,W Michigan,Miami OH,72,68
1/30/2013,St Joseph's PA,Fordham,66,62
1/30/2013,New Mexico,Wyoming,63,59
1/30/2013,Hampton,S Carolina St,64,60
1/30/2013,USC,UCLA,75,71
1/30/2013,New Hampshire,Maine,57,54
1/30/2013,Oklahoma,Baylor,74,71
1/30/2013,UNC Asheville,Presbyterian,77,74
1/30/2013,MD Baltimore Co,Binghamton,61,58
1/30/2013,LSU,Missouri,73,70
1/30/2013,N Illinois,Kent,67,65
1/30/2013,Towson,Old Dominion,68,66
1/30/2013,Oklahoma St,Iowa St,78,76
1/30/2013,Florida St,Maryland,73,71
1/30/2013,Long Beach St,Santa Barbara,57,55
1/30/2013,Massachusetts,La Salle,61,60
1/30/2013,VMI,Radford,70,69
1/30/2013,Gardner Webb,Charleston So,74,73
1/30/2013,Bucknell,American Univ,56,55
1/31/2013,Gonzaga,Loy Marymount,88,43
1/31/2013,N Dakota St,Missouri KC,71,34
1/31/2013,ULL,North Texas,105,74
1/31/2013,Santa Clara,Portland,70,46
1/31/2013,Northwestern LA,Lamar,85,63
1/31/2013,James Madison,Hofstra,62,41
1/31/2013,Central Conn,Monmouth NJ,78,58
1/31/2013,Davidson,Samford,71,51
1/31/2013,Long Island,St Francis PA,82,62
1/31/2013,Tennessee St,Tennessee Tech,84,65
1/31/2013,Belmont,Morehead St,93,74
1/31/2013,St Louis,Butler,75,58
1/31/2013,Bryant,F Dickinson,78,63
1/31/2013,Weber St,North Dakota,66,51
1/31/2013,N Colorado,Idaho St,78,63
1/31/2013,New Mexico St,Texas St,86,72
1/31/2013,FL Gulf Coast,North Florida,89,75
1/31/2013,Denver,UT San Antonio,71,57
1/31/2013,S Dakota St,South Dakota,67,54
1/31/2013,Montana,Portland St,81,68
1/31/2013,Canisius,Loyola MD,91,79
1/31/2013,SC Upstate,Lipscomb,83,71
1/31/2013,Arkansas St,South Alabama,74,62
1/31/2013,Oral Roberts,Nicholls St,90,78
1/31/2013,Southern Utah,CS Sacramento,79,67
1/31/2013,Utah St,Idaho,77,67
1/31/2013,St Francis NY,Robert Morris,71,61
1/31/2013,Iowa,Penn St,76,67
1/31/2013,Seattle,San Jose St,56,48
1/31/2013,Furman,Ga Southern,81,74
1/31/2013,NE Omaha,IPFW,86,79
1/31/2013,TN Martin,E Kentucky,72,65
1/31/2013,Elon,UNC Greensboro,72,66
1/31/2013,Wagner,Sacred Heart,84,78
1/31/2013,Citadel,Wofford,69,63
1/31/2013,CS Northridge,CS Fullerton,92,86
1/31/2013,Michigan St,Illinois,80,75
1/31/2013,FL Atlantic,ULM,76,71
1/31/2013,Arizona St,Washington St,63,59
1/31/2013,Arizona,Washington,57,53
1/31/2013,St Mary's CA,San Francisco,67,63
1/31/2013,Drexel,George Mason,58,54
1/31/2013,Mt St Mary's,Quinnipiac,77,73
1/31/2013,W Kentucky,Troy,65,61
1/31/2013,E Washington,Montana St,72,68
1/31/2013,Hawaii,UC Riverside,72,68
1/31/2013,Connecticut,Providence,82,79
1/31/2013,Niagara,Iona,93,90
1/31/2013,IL Chicago,WI Green Bay,60,57
1/31/2013,Alabama,Arkansas,59,56
1/31/2013,California,Oregon St,71,68
1/31/2013,BYU,Pepperdine,63,61
1/31/2013,N Kentucky,ETSU,70,68
1/31/2013,St Peter's,Marist,70,68
1/31/2013,Middle Tenn St,Florida Intl,66,64
1/31/2013,Jacksonville,Stetson,71,70
1/31/2013,SE Louisiana,Cent Arkansas,70,69
2/1/2013,Valparaiso,WI Milwaukee,71,40
2/1/2013,Mercer,Kennesaw,66,42
2/1/2013,Princeton,Cornell,76,59
2/1/2013,Brown,Dartmouth,62,50
2/1/2013,Detroit,Youngstown St,88,77
2/1/2013,Fairfield,Rider,69,59
2/1/2013,Penn,Columbia,62,58
2/1/2013,Harvard,Yale,67,64
2/1/2013,Siena,Manhattan,66,63
2/2/2013,Illinois St,S Illinois,83,47
2/2/2013,TX Southern,Prairie View,84,48
2/2/2013,St Mary's CA,Portland,77,42
2/2/2013,Albany NY,Binghamton,79,46
2/2/2013,S Dakota St,Missouri KC,88,57
2/2/2013,Memphis,Tulsa,94,64
2/2/2013,St Louis,Dayton,81,52
2/2/2013,Southern Univ,Grambling,59,31
2/2/2013,Maryland,Wake Forest,86,60
2/2/2013,Col Charleston,UNC Greensboro,81,59
2/2/2013,Belmont,Tennessee Tech,74,52
2/2/2013,Utah St,Seattle,68,46
2/2/2013,Weber St,N Colorado,85,64
2/2/2013,Georgia St,Old Dominion,83,63
2/2/2013,Duke,Florida St,79,60
2/2/2013,Colorado St,Wyoming,65,46
2/2/2013,N Dakota St,South Dakota,65,46
2/2/2013,Troy,ULL,71,52
2/2/2013,Montana,E Washington,65,46
2/2/2013,Colgate,Holy Cross,63,45
2/2/2013,BYU,Santa Clara,96,79
2/2/2013,North Dakota,Idaho St,69,52
2/2/2013,Creighton,Bradley,75,58
2/2/2013,UNC Asheville,Campbell,78,61
2/2/2013,Middle Tenn St,FL Atlantic,73,56
2/2/2013,Texas,TCU,60,43
2/2/2013,VA Commonwealth,Fordham,81,65
2/2/2013,East Carolina,Rice,79,63
2/2/2013,West Virginia,Texas Tech,77,61
2/2/2013,CS Northridge,UC Riverside,69,53
2/2/2013,Kent,E Michigan,77,62
2/2/2013,Northwestern,Purdue,75,60
2/2/2013,Denver,Texas St,79,64
2/2/2013,Delaware,UNC Wilmington,71,56
2/2/2013,Oakland,NE Omaha,96,81
2/2/2013,Bucknell,Navy,69,54
2/2/2013,Bryant,Monmouth NJ,77,62
2/2/2013,Akron,Ohio,86,72
2/2/2013,Missouri,Auburn,91,77
2/2/2013,Arizona,Washington St,79,65
2/2/2013,Florida,Mississippi,78,64
2/2/2013,SF Austin,Lamar,65,51
2/2/2013,William & Mary,Hofstra,72,59
2/2/2013,New Mexico,Nevada,75,62
2/2/2013,Arkansas,Tennessee,73,60
2/2/2013,New Mexico St,UT San Antonio,75,62
2/2/2013,Louisiana Tech,UT Arlington,64,51
2/2/2013,CS Bakersfield,Utah Valley,75,62
2/2/2013,Pacific,UC Davis,77,64
2/2/2013,Jackson St,Alcorn St,84,71
2/2/2013,North Carolina,Virginia Tech,72,60
2/2/2013,Georgetown,St John's,68,56
2/2/2013,UTEP,Tulane,62,50
2/2/2013,W Michigan,Buffalo,71,60
2/2/2013,Georgia,South Carolina,67,56
2/2/2013,Bowling Green,Ball St,70,59
2/2/2013,NC Central,Delaware St,54,43
2/2/2013,George Mason,James Madison,74,63
2/2/2013,Jacksonville St,Morehead St,70,59
2/2/2013,Davidson,Wofford,68,57
2/2/2013,Elon,Samford,77,66
2/2/2013,Gardner Webb,Longwood,76,65
2/2/2013,Cleveland St,IL Chicago,77,66
2/2/2013,Southern Utah,Northern Arizona,78,67
2/2/2013,Pittsburgh,Syracuse,65,55
2/2/2013,Winthrop,Liberty,66,56
2/2/2013,Savannah St,Howard,52,42
2/2/2013,Norfolk St,Coppin St,80,70
2/2/2013,High Point,Presbyterian,78,68
2/2/2013,Coastal Car,Radford,62,52
2/2/2013,La Salle,G Washington,80,71
2/2/2013,W Illinois,IUPUI,68,59
2/2/2013,Houston Bap,NJIT,66,57
2/2/2013,Mt St Mary's,Sacred Heart,91,82
2/2/2013,Appalachian St,W Carolina,74,65
2/2/2013,E Kentucky,SE Missouri St,81,72
2/2/2013,Dartmouth,Yale,71,62
2/2/2013,Central Conn,F Dickinson,80,71
2/2/2013,Miami OH,C Michigan,70,61
2/2/2013,Arkansas St,North Texas,75,66
2/2/2013,Hartford,Boston Univ,66,58
2/2/2013,Notre Dame,DePaul,79,71
2/2/2013,WI Green Bay,Loyola-Chicago,73,65
2/2/2013,San Francisco,Pepperdine,86,78
2/2/2013,St Bonaventure,Duquesne,68,60
2/2/2013,Iowa St,Baylor,79,71
2/2/2013,Indiana,Michigan,81,73
2/2/2013,Boston College,Clemson,75,68
2/2/2013,Murray St,Austin Peay,75,68
2/2/2013,Butler,Rhode Island,75,68
2/2/2013,Harvard,Brown,89,82
2/2/2013,Ohio St,Nebraska,63,56
2/2/2013,Northeastern,Drexel,59,52
2/2/2013,Cincinnati,Seton Hall,65,59
2/2/2013,Princeton,Columbia,72,66
2/2/2013,Oral Roberts,SE Louisiana,65,59
2/2/2013,Montana St,Portland St,70,64
2/2/2013,Toledo,N Illinois,69,64
2/2/2013,Quinnipiac,Wagner,74,69
2/2/2013,Oklahoma St,Kansas,85,80
2/2/2013,Citadel,Furman,84,79
2/2/2013,North Florida,Stetson,64,59
2/2/2013,N Kentucky,SC Upstate,70,65
2/2/2013,Boise St,UNLV,77,72
2/2/2013,Northern Iowa,Wichita St,57,52
2/2/2013,Marshall,UCF,75,71
2/2/2013,Sam Houston St,TAM C. Christi,55,51
2/2/2013,American Univ,Lafayette,68,64
2/2/2013,Houston,SMU,84,80
2/2/2013,Washington,Arizona St,96,92
2/2/2013,Alabama,Vanderbilt,58,54
2/2/2013,California,Oregon,58,54
2/2/2013,Kentucky,Texas A&M,72,68
2/2/2013,Ark Pine Bluff,Alabama St,81,77
2/2/2013,Southern Miss,UAB,79,75
2/2/2013,South Alabama,Ark Little Rock,70,66
2/2/2013,Edwardsville,E Illinois,49,45
2/2/2013,Utah,Colorado,58,55
2/2/2013,Air Force,San Diego St,70,67
2/2/2013,FL Gulf Coast,Jacksonville,81,78
2/2/2013,Cent Arkansas,Nicholls St,79,76
2/2/2013,Canisius,Iona,77,74
2/2/2013,Florida Intl,ULM,76,73
2/2/2013,TX Pan American,Chicago St,68,65
2/2/2013,Drake,Indiana St,74,71
2/2/2013,Idaho,San Jose St,66,63
2/2/2013,Robert Morris,Long Island,60,57
2/2/2013,St Francis PA,St Francis NY,64,61
2/2/2013,Stony Brook,New Hampshire,56,54
2/2/2013,Ga Southern,Chattanooga,59,57
2/2/2013,Loyola MD,Niagara,89,87
2/2/2013,ETSU,Lipscomb,90,88
2/2/2013,Bethune-Cookman,Florida A&M,67,65
2/2/2013,Hampton,Morgan St,64,62
2/2/2013,NC A&T,MD E Shore,46,44
2/2/2013,Kansas St,Oklahoma,52,50
2/2/2013,Long Beach St,Cal Poly SLO,50,48
2/2/2013,Cornell,Penn,71,69
2/2/2013,Hawaii,CS Fullerton,77,75
2/2/2013,UC Irvine,Santa Barbara,62,60
2/2/2013,Gonzaga,San Diego,65,63
2/2/2013,Richmond,Xavier,73,71
2/2/2013,MD Baltimore Co,Maine,68,67
2/2/2013,Charlotte,Massachusetts,66,65
2/2/2013,Missouri St,Evansville,62,61
2/2/2013,Miami FL,NC State,79,78
2/2/2013,LSU,Mississippi St,69,68
2/2/2013,St Joseph's PA,Temple,70,69
2/2/2013,Alabama A&M,MS Valley St,65,64
2/3/2013,Louisville,Marquette,70,51
2/3/2013,Northwestern LA,McNeese St,86,74
2/3/2013,Lehigh,Army,85,76
2/3/2013,Manhattan,St Peter's,57,49
2/3/2013,Stanford,Oregon St,81,73
2/3/2013,Rider,Marist,64,58
2/3/2013,Georgia Tech,Virginia,66,60
2/3/2013,Wisconsin,Illinois,74,68
2/3/2013,Connecticut,South Florida,69,64
2/3/2013,Providence,Villanova,55,52
2/3/2013,Minnesota,Iowa,62,59
2/4/2013,NC Central,MD E Shore,82,54
2/4/2013,Alcorn St,Grambling,78,53
2/4/2013,Southern Univ,Jackson St,78,58
2/4/2013,Iowa St,Oklahoma,83,64
2/4/2013,Syracuse,Notre Dame,63,47
2/4/2013,Towson,UNC Wilmington,81,68
2/4/2013,Howard,S Carolina St,57,45
2/4/2013,George Mason,Old Dominion,85,74
2/4/2013,Fairfield,Siena,64,54
2/4/2013,Pittsburgh,Seton Hall,56,46
2/4/2013,Delaware St,NC A&T,53,44
2/4/2013,Ark Pine Bluff,Alabama A&M,76,67
2/4/2013,Alabama St,MS Valley St,73,65
2/4/2013,Hampton,Coppin St,59,53
2/4/2013,Norfolk St,Morgan St,64,59
2/4/2013,Wright St,Loyola-Chicago,62,59
2/4/2013,West Virginia,Texas,60,58
2/4/2013,San Diego,Loy Marymount,69,68
2/4/2013,Northern Arizona,CS Sacramento,62,61
2/5/2013,North Carolina,Wake Forest,87,62
2/5/2013,Valparaiso,IL Chicago,86,61
2/5/2013,Villanova,DePaul,94,71
2/5/2013,Miami FL,Boston College,72,50
2/5/2013,Kentucky,South Carolina,77,55
2/5/2013,Akron,C Michigan,68,56
2/5/2013,Arkansas,Florida,80,69
2/5/2013,Northern Iowa,Missouri St,48,37
2/5/2013,Purdue,Penn St,58,49
2/5/2013,Kansas St,Texas Tech,68,59
2/5/2013,Boston Univ,Maine,79,72
2/5/2013,Cleveland St,Youngstown St,66,60
2/5/2013,Bradley,Evansville,76,70
2/5/2013,Liberty,Radford,75,70
2/5/2013,S Illinois,Wichita St,64,62
2/5/2013,Michigan,Ohio St,76,74
2/5/2013,Florida St,Georgia Tech,56,54
2/6/2013,VMI,Longwood,93,60
2/6/2013,Massachusetts,Rhode Island,81,53
2/6/2013,Ohio,Ball St,69,42
2/6/2013,Albany NY,MD Baltimore Co,79,56
2/6/2013,New Mexico,Air Force,81,58
2/6/2013,Marquette,South Florida,70,47
2/6/2013,G Washington,Duquesne,79,57
2/6/2013,Houston Bap,Missouri KC,66,45
2/6/2013,Louisville,Rutgers,68,48
2/6/2013,Coastal Car,Charleston So,73,53
2/6/2013,Towson,Delaware,85,65
2/6/2013,Butler,St Bonaventure,77,58
2/6/2013,NJIT,Colgate,77,58
2/6/2013,E Michigan,Buffalo,65,46
2/6/2013,Indiana St,Creighton,76,57
2/6/2013,Mississippi,Mississippi St,93,75
2/6/2013,Oregon St,Utah,82,64
2/6/2013,St Louis,Fordham,90,73
2/6/2013,Bowling Green,N Illinois,57,41
2/6/2013,Tulane,Marshall,91,75
2/6/2013,Vermont,New Hampshire,63,48
2/6/2013,Hartford,Binghamton,76,62
2/6/2013,UNC Asheville,Winthrop,69,56
2/6/2013,UTEP,Rice,65,53
2/6/2013,Robert Morris,St Francis PA,60,48
2/6/2013,Auburn,Alabama,49,37
2/6/2013,Michigan St,Minnesota,61,50
2/6/2013,James Madison,William & Mary,81,71
2/6/2013,Fresno St,UNLV,64,55
2/6/2013,Wagner,Mt St Mary's,74,65
2/6/2013,Memphis,SMU,60,52
2/6/2013,Illinois St,Drake,94,86
2/6/2013,Wyoming,CS Bakersfield,61,53
2/6/2013,UAB,Tulsa,70,63
2/6/2013,Arizona,Stanford,73,66
2/6/2013,TCU,Kansas,62,55
2/6/2013,Dayton,St Joseph's PA,60,54
2/6/2013,W Michigan,Kent,82,76
2/6/2013,High Point,Campbell,58,52
2/6/2013,St John's,Connecticut,71,65
2/6/2013,Georgia,Tennessee,68,62
2/6/2013,Northeastern,Hofstra,62,57
2/6/2013,Providence,Cincinnati,54,50
2/6/2013,UNC Wilmington,Georgia St,76,72
2/6/2013,Wisconsin,Iowa,74,70
2/6/2013,Colorado St,Nevada,73,69
2/6/2013,Presbyterian,Gardner Webb,57,54
2/6/2013,UCF,Southern Miss,60,58
2/6/2013,New Orleans,TX Pan American,75,73
2/6/2013,Oklahoma St,Baylor,69,67
2/6/2013,Toledo,Miami OH,65,64
2/6/2013,Temple,Charlotte,89,88
2/6/2013,LSU,Vanderbilt,57,56
2/6/2013,San Diego St,Boise St,63,62
2/7/2013,Marist,Iona,105,104
2/7/2013,Virginia,Clemson,78,41
2/7/2013,SF Austin,Cent Arkansas,72,36
2/7/2013,E Illinois,TN Martin,93,65
2/7/2013,Gonzaga,Pepperdine,82,56
2/7/2013,UT Arlington,Texas St,75,50
2/7/2013,Louisiana Tech,UT San Antonio,74,49
2/7/2013,FL Gulf Coast,ETSU,67,43
2/7/2013,UNC Greensboro,Furman,88,65
2/7/2013,St Mary's CA,Santa Clara,84,63
2/7/2013,Hawaii,Long Beach St,94,73
2/7/2013,Florida Intl,FL Atlantic,84,65
2/7/2013,W Illinois,NE Omaha,68,50
2/7/2013,Fairfield,St Peter's,61,44
2/7/2013,Denver,Seattle,72,55
2/7/2013,Quinnipiac,Monmouth NJ,79,63
2/7/2013,Davidson,W Carolina,73,59
2/7/2013,Manhattan,Canisius,67,54
2/7/2013,Chattanooga,Citadel,89,76
2/7/2013,Middle Tenn St,Arkansas St,73,60
2/7/2013,Duke,NC State,98,85
2/7/2013,Old Dominion,Drexel,78,66
2/7/2013,Northwestern LA,Oral Roberts,85,73
2/7/2013,W Kentucky,North Texas,70,59
2/7/2013,Wofford,Elon,60,50
2/7/2013,Ark Little Rock,ULM,70,60
2/7/2013,Montana,N Colorado,73,63
2/7/2013,Portland,Loy Marymount,69,60
2/7/2013,SE Missouri St,Edwardsville,76,67
2/7/2013,North Dakota,Montana St,82,73
2/7/2013,CS Northridge,UC Irvine,70,61
2/7/2013,North Florida,Kennesaw,60,52
2/7/2013,Detroit,WI Milwaukee,82,74
2/7/2013,UC Davis,Santa Barbara,64,56
2/7/2013,Stetson,SC Upstate,73,66
2/7/2013,Bryant,St Francis NY,84,77
2/7/2013,Sacred Heart,F Dickinson,77,70
2/7/2013,Northern Arizona,Portland St,79,72
2/7/2013,San Diego,BYU,74,68
2/7/2013,Long Island,Central Conn,81,75
2/7/2013,S Dakota St,IPFW,80,74
2/7/2013,Tennessee St,Austin Peay,88,82
2/7/2013,CS Sacramento,E Washington,61,55
2/7/2013,Murray St,Belmont,79,74
2/7/2013,Appalachian St,Ga Southern,91,86
2/7/2013,Maryland,Virginia Tech,60,55
2/7/2013,Cal Poly SLO,Pacific,67,62
2/7/2013,USC,Washington St,72,68
2/7/2013,Col Charleston,Samford,69,65
2/7/2013,Lamar,TAM C. Christi,67,63
2/7/2013,Arizona St,California,66,62
2/7/2013,South Alabama,Troy,65,62
2/7/2013,Oakland,N Dakota St,66,63
2/7/2013,Hampton,Savannah St,71,68
2/7/2013,Mercer,Jacksonville,67,64
2/7/2013,Rider,Niagara,72,69
2/7/2013,Illinois,Indiana,74,72
2/7/2013,Wright St,WI Green Bay,70,68
2/7/2013,Texas A&M,Missouri,70,68
2/7/2013,New Mexico St,Idaho,76,74
2/7/2013,UCLA,Washington,59,57
2/7/2013,Southern Utah,Idaho St,81,79
2/7/2013,Youngstown St,Loyola-Chicago,60,59
2/7/2013,McNeese St,Sam Houston St,59,58
2/7/2013,Colorado,Oregon,48,47
2/8/2013,Lipscomb,N Kentucky,76,58
2/8/2013,Princeton,Brown,63,46
2/8/2013,Loyola MD,Siena,63,51
2/8/2013,UNC Asheville,VMI,90,79
2/8/2013,Yale,Penn,68,59
2/8/2013,Dartmouth,Columbia,60,57
2/8/2013,Harvard,Cornell,67,65
2/9/2013,Notre Dame,Louisville,104,101
2/9/2013,Middle Tenn St,Troy,93,41
2/9/2013,Sam Houston St,Lamar,78,40
2/9/2013,La Salle,Fordham,89,53
2/9/2013,Davidson,Appalachian St,87,52
2/9/2013,Morgan St,Coppin St,80,51
2/9/2013,Wichita St,Missouri St,79,50
2/9/2013,Villanova,South Florida,68,40
2/9/2013,Baylor,Texas Tech,75,48
2/9/2013,Utah St,San Jose St,63,36
2/9/2013,Miami FL,North Carolina,87,61
2/9/2013,Wake Forest,Florida St,71,46
2/9/2013,Florida,Mississippi St,83,58
2/9/2013,FL Gulf Coast,SC Upstate,74,49
2/9/2013,Penn,Brown,71,48
2/9/2013,Lafayette,Navy,70,47
2/9/2013,Cornell,Dartmouth,79,56
2/9/2013,SMU,Rice,61,39
2/9/2013,San Diego St,Fresno St,75,53
2/9/2013,Murray St,Tennessee St,69,48
2/9/2013,Boston Univ,Binghamton,79,58
2/9/2013,E Kentucky,Morehead St,68,47
2/9/2013,Northwestern LA,Cent Arkansas,93,73
2/9/2013,Mercer,North Florida,64,44
2/9/2013,Montana,North Dakota,78,58
2/9/2013,Howard,MD E Shore,63,44
2/9/2013,Missouri,Mississippi,98,79
2/9/2013,Gonzaga,Loy Marymount,74,55
2/9/2013,Vanderbilt,Arkansas,67,49
2/9/2013,Massachusetts,St Joseph's PA,80,62
2/9/2013,Charleston So,Campbell,86,68
2/9/2013,Norfolk St,Delaware St,74,56
2/9/2013,Arkansas St,W Kentucky,67,49
2/9/2013,Weber St,Southern Utah,75,58
2/9/2013,Utah Valley,TX Pan American,66,49
2/9/2013,Denver,Idaho,74,58
2/9/2013,American Univ,Colgate,70,55
2/9/2013,Missouri KC,South Dakota,80,65
2/9/2013,Kent,C Michigan,87,72
2/9/2013,Columbia,Harvard,78,63
2/9/2013,Wright St,WI Milwaukee,64,49
2/9/2013,Louisiana Tech,Texas St,84,69
2/9/2013,Cal Poly SLO,UC Davis,68,53
2/9/2013,Maine,Albany NY,66,52
2/9/2013,Tennessee Tech,Jacksonville St,78,64
2/9/2013,Iowa,Northwestern,71,57
2/9/2013,UAB,Marshall,75,61
2/9/2013,Nebraska,Penn St,67,53
2/9/2013,UCLA,Washington St,76,62
2/9/2013,Memphis,Southern Miss,89,76
2/9/2013,Oklahoma St,Texas,72,59
2/9/2013,N Colorado,Montana St,85,72
2/9/2013,West Virginia,TCU,63,50
2/9/2013,SE Missouri St,E Illinois,77,64
2/9/2013,Michigan St,Purdue,78,65
2/9/2013,Belmont,Austin Peay,78,65
2/9/2013,Santa Barbara,Pacific,66,53
2/9/2013,Vermont,MD Baltimore Co,67,55
2/9/2013,San Francisco,BYU,99,87
2/9/2013,High Point,Coastal Car,74,62
2/9/2013,Samford,Citadel,79,67
2/9/2013,CS Fullerton,UC Riverside,79,67
2/9/2013,Radford,Presbyterian,76,65
2/9/2013,Marquette,DePaul,89,78
2/9/2013,SE Louisiana,Nicholls St,73,62
2/9/2013,Mt St Mary's,St Francis PA,69,58
2/9/2013,UCF,East Carolina,83,73
2/9/2013,St Louis,Richmond,56,46
2/9/2013,Pittsburgh,Cincinnati,62,52
2/9/2013,Georgia Tech,Virginia Tech,64,54
2/9/2013,NC A&T,Bethune-Cookman,65,55
2/9/2013,Kentucky,Auburn,72,62
2/9/2013,Prairie View,Grambling,63,53
2/9/2013,SF Austin,Oral Roberts,77,67
2/9/2013,North Texas,Florida Intl,77,67
2/9/2013,St Mary's CA,San Diego,74,64
2/9/2013,Ohio,Bowling Green,72,63
2/9/2013,WI Green Bay,Detroit,68,59
2/9/2013,Hofstra,UNC Wilmington,65,56
2/9/2013,UNLV,New Mexico,64,55
2/9/2013,Kansas St,Iowa St,79,70
2/9/2013,TN Martin,Edwardsville,77,68
2/9/2013,Wofford,UNC Greensboro,59,50
2/9/2013,W Carolina,Ga Southern,71,62
2/9/2013,Oregon,Utah,73,64
2/9/2013,Valparaiso,Cleveland St,80,72
2/9/2013,Toledo,E Michigan,60,52
2/9/2013,Towson,Georgia St,90,82
2/9/2013,NC Central,Florida A&M,51,43
2/9/2013,Xavier,Duquesne,73,65
2/9/2013,Delaware,George Mason,79,72
2/9/2013,TX Southern,Jackson St,61,54
2/9/2013,Houston Bap,New Orleans,75,68
2/9/2013,Kennesaw,Jacksonville,75,68
2/9/2013,NE Omaha,IUPUI,85,78
2/9/2013,Lehigh,Holy Cross,68,61
2/9/2013,Alabama St,Alabama A&M,69,62
2/9/2013,VA Commonwealth,Charlotte,68,61
2/9/2013,Iona,Rider,78,71
2/9/2013,Boise St,Wyoming,68,61
2/9/2013,St Bonaventure,Rhode Island,67,61
2/9/2013,Georgetown,Rutgers,69,63
2/9/2013,Longwood,Winthrop,62,56
2/9/2013,Oklahoma,Kansas,72,66
2/9/2013,Georgia,Texas A&M,52,46
2/9/2013,CS Sacramento,Portland St,77,71
2/9/2013,Hawaii,UC Irvine,78,72
2/9/2013,Hartford,Stony Brook,60,55
2/9/2013,Buffalo,N Illinois,59,54
2/9/2013,Oakland,S Dakota St,88,83
2/9/2013,MS Valley St,Alcorn St,80,75
2/9/2013,NJIT,Chicago St,63,58
2/9/2013,Nevada,Air Force,74,69
2/9/2013,Northeastern,Old Dominion,79,74
2/9/2013,UT Arlington,UT San Antonio,68,63
2/9/2013,Akron,Miami OH,54,50
2/9/2013,Tulsa,UTEP,74,70
2/9/2013,Pepperdine,Portland,72,68
2/9/2013,Elon,Furman,64,60
2/9/2013,Savannah St,S Carolina St,50,46
2/9/2013,Yale,Princeton,69,65
2/9/2013,N Dakota St,IPFW,58,54
2/9/2013,Monmouth NJ,F Dickinson,80,76
2/9/2013,Robert Morris,Wagner,83,79
2/9/2013,Butler,G Washington,59,56
2/9/2013,Wisconsin,Michigan,65,62
2/9/2013,Ark Pine Bluff,Southern Univ,55,52
2/9/2013,Tulane,Houston,88,85
2/9/2013,E Washington,Northern Arizona,77,74
2/9/2013,Ball St,W Michigan,65,62
2/9/2013,Stanford,Arizona St,62,59
2/9/2013,Gardner Webb,Liberty,71,68
2/9/2013,Col Charleston,Chattanooga,71,68
2/9/2013,Alabama,LSU,60,57
2/9/2013,TAM C. Christi,McNeese St,61,58
2/9/2013,New Mexico St,Seattle,60,57
2/9/2013,Illinois St,Creighton,75,72
2/9/2013,Long Beach St,CS Northridge,83,80
2/9/2013,Bucknell,Army,60,58
2/9/2013,Temple,Dayton,72,71
2/9/2013,South Alabama,FL Atlantic,72,71
2/9/2013,Indiana St,S Illinois,66,65
2/9/2013,ETSU,Stetson,62,61
2/10/2013,ULL,ULM,90,66
2/10/2013,Syracuse,St John's,77,58
2/10/2013,Indiana,Ohio St,81,68
2/10/2013,Drexel,James Madison,60,48
2/10/2013,Connecticut,Seton Hall,78,67
2/10/2013,Virginia,Maryland,80,69
2/10/2013,USC,Washington,71,60
2/10/2013,St Peter's,Siena,72,62
2/10/2013,Long Island,St Francis NY,83,75
2/10/2013,California,Arizona,77,69
2/10/2013,Canisius,Niagara,77,70
2/10/2013,Evansville,Drake,84,78
2/10/2013,Tennessee,South Carolina,66,61
2/10/2013,IL Chicago,Youngstown St,88,83
2/10/2013,Marist,Loyola MD,69,64
