Date,Team,Opponent,Team Score,Opponent Score
1/21/2015,New Mexico,UNLV,71,69
1/21/2015,Boise St,San Jose St,86,36
1/21/2015,Utah,Washington St,86,64
1/21/2015,Oklahoma St,Texas Tech,63,43
1/21/2015,Wichita St,Missouri St,76,53
1/21/2015,Butler,Creighton,64,61
1/21/2015,SMU,Tulane,66,52
1/21/2015,Tulsa,Memphis,73,55
1/21/2015,Cincinnati,Houston,67,54
1/21/2015,Army,Colgate,65,63
1/21/2015,S Dakota St,IPFW,82,53
1/21/2015,Quinnipiac,St Peter's,63,55
1/21/2015,Holy Cross,Lafayette,74,73
1/21/2015,S Illinois,Bradley,70,59
1/21/2015,UNC Wilmington,Col Charleston,58,56
1/21/2015,Kent,Toledo,67,60
1/21/2015,Lehigh,Navy,61,47
1/21/2015,St John's,Marquette,60,57
1/21/2015,North Carolina,Wake Forest,87,71
1/21/2015,Michigan St,Penn St,66,60
1/21/2015,Monmouth NJ,Penn,71,56
1/21/2015,C Michigan,Buffalo,84,73
1/21/2015,Bowling Green,E Michigan,74,58
1/21/2015,Boston Univ,American Univ,59,54
1/21/2015,Ohio,Ball St,82,73
1/21/2015,W Michigan,Miami OH,69,58
1/22/2015,Edwardsville,Austin Peay,69,65
1/22/2015,Jacksonville St,E Kentucky,71,67
1/22/2015,UT Arlington,ULM,61,57
1/22/2015,Missouri KC,CS Bakersfield,66,63
1/22/2015,North Texas,Louisiana Tech,73,66
1/22/2015,Ga Southern,Texas St,45,43
1/22/2015,Ark Little Rock,Troy,73,65
1/22/2015,ULL,Arkansas St,96,59
1/22/2015,Belmont,TN Martin,72,67
1/22/2015,UMBC,Maine,76,59
1/22/2015,Appalachian St,South Alabama,64,53
1/22/2015,Canisius,Fairfield,64,50
1/22/2015,Lipscomb,Jacksonville,80,77
1/22/2015,Northeastern,James Madison,82,59
1/22/2015,Rhode Island,La Salle,59,47
1/22/2015,Miami FL,NC State,65,60
1/22/2015,Seattle,Chicago St,75,67
1/22/2015,Virginia,Georgia Tech,57,28
1/22/2015,N Dakota St,IUPUI,69,61
1/22/2015,South Dakota,W Illinois,68,58
1/22/2015,Portland St,Weber St,69,63
1/22/2015,Cal Poly SLO,CS Fullerton,66,55
1/22/2015,UC Irvine,CS Northridge,80,49
1/22/2015,San Francisco,Pepperdine,71,59
1/22/2015,Washington,Colorado,52,50
1/22/2015,North Dakota,Idaho,71,63
1/22/2015,Arizona St,California,79,44
1/22/2015,Hawaii,UC Davis,84,76
1/22/2015,Oregon,USC,75,67
1/22/2015,Santa Barbara,UC Riverside,83,75
1/22/2015,Gonzaga,St Mary's CA,68,47
1/22/2015,W Kentucky,UTEP,71,66
1/22/2015,Arizona,Stanford,89,82
1/22/2015,New Mexico St,Grand Canyon,85,63
1/22/2015,Montana St,Southern Utah,79,65
1/22/2015,Montana,Northern Arizona,64,57
1/22/2015,CS Sacramento,Idaho St,62,59
1/22/2015,E Washington,N Colorado,95,85
1/22/2015,Murray St,E Illinois,77,62
1/22/2015,Oregon St,UCLA,66,55
1/22/2015,Indiana,Maryland,89,70
1/22/2015,Notre Dame,Virginia Tech,85,60
1/22/2015,DePaul,Seton Hall,64,60
1/22/2015,Connecticut,UCF,67,60
1/22/2015,Temple,South Florida,73,48
1/22/2015,Iona,Rider,78,68
1/22/2015,Kennesaw,Stetson,88,82
1/22/2015,Chattanooga,VMI,86,64
1/22/2015,North Florida,N Kentucky,74,66
1/22/2015,Providence,Xavier,69,66
1/22/2015,FL Gulf Coast,SC Upstate,71,68
1/22/2015,UAB,Charlotte,81,76
1/22/2015,UT San Antonio,Marshall,82,68
1/22/2015,Utah Valley,TX Pan American,72,54
1/22/2015,Santa Clara,Loy Marymount,65,62
1/22/2015,Portland,Pacific,72,69
1/22/2015,Towson,Elon,53,51
1/22/2015,Stony Brook,MA Lowell,65,45
1/22/2015,Oakland,WI Milwaukee,66,53
1/22/2015,MTSU,Old Dominion,68,58
1/22/2015,Rice,Southern Miss,58,56
1/22/2015,ETSU,Citadel,70,59
1/22/2015,Robert Morris,Mt St Mary's,63,59
1/22/2015,Ohio St,Northwestern,69,67
1/22/2015,Sacred Heart,F Dickinson,78,77
1/22/2015,Bryant,Long Island,74,69
1/22/2015,St Francis NY,Central Conn,63,51
1/22/2015,Arkansas,Alabama,93,91
1/22/2015,New Hampshire,Vermont,73,68
1/22/2015,Morehead St,Tennessee Tech,78,74
1/22/2015,Wagner,St Francis PA,63,58
1/22/2015,Albany NY,Hartford,62,53
1/22/2015,Gardner Webb,Longwood,79,67
1/22/2015,Presbyterian,Campbell,72,70
1/22/2015,Wofford,Furman,74,49
1/22/2015,Samford,UNC Greensboro,89,78
1/22/2015,W Carolina,Mercer,60,52
1/22/2015,G Washington,Fordham,79,59
1/22/2015,St Bonaventure,Duquesne,100,97
1/22/2015,Winthrop,Liberty,71,56
1/22/2015,UNC Asheville,Coastal Car,75,65
1/22/2015,Radford,High Point,73,66
1/23/2015,Cleveland St,Detroit,70,66
1/23/2015,WI Green Bay,Valparaiso,51,50
1/23/2015,Stanford,Arizona St,89,70
1/23/2015,VA Commonwealth,St Louis,63,61
1/23/2015,Monmouth NJ,Niagara,69,58
1/23/2015,Quinnipiac,Manhattan,73,59
1/23/2015,Siena,Marist,69,60
1/24/2015,UT Arlington,Ark Little Rock,75,68
1/24/2015,Oregon St,USC,59,55
1/24/2015,Mississippi,Florida,72,71
1/24/2015,LSU,Vanderbilt,79,75
1/24/2015,IPFW,N Dakota St,77,71
1/24/2015,SMU,Houston,80,59
1/24/2015,Alabama St,Alcorn St,84,60
1/24/2015,Chattanooga,UNC Greensboro,81,72
1/24/2015,Savannah St,Hampton,68,66
1/24/2015,Rider,Canisius,59,46
1/24/2015,Ark Pine Bluff,TX Southern,66,62
1/24/2015,High Point,UNC Asheville,72,51
1/24/2015,Wofford,ETSU,72,64
1/24/2015,Howard,Florida A&M,59,50
1/24/2015,Norfolk St,S Carolina St,76,63
1/24/2015,Prairie View,MS Valley St,72,65
1/24/2015,Delaware St,NC A&T,67,52
1/24/2015,Northern Arizona,Montana St,71,64
1/24/2015,Long Island,F Dickinson,80,76
1/24/2015,Ga Southern,ULM,57,53
1/24/2015,North Florida,Lipscomb,75,66
1/24/2015,Austin Peay,E Illinois,56,52
1/24/2015,MD E Shore,Bethune-Cookman,74,70
1/24/2015,Radford,Liberty,84,76
1/24/2015,C Michigan,E Michigan,65,51
1/24/2015,Incarnate Word,Abilene Chr,77,61
1/24/2015,SF Austin,Sam Houston St,79,68
1/24/2015,Appalachian St,Texas St,64,58
1/24/2015,Baylor,Oklahoma,69,58
1/24/2015,Morehead St,Jacksonville St,66,63
1/24/2015,E Washington,North Dakota,102,80
1/24/2015,Nicholls St,Cent Arkansas,71,61
1/24/2015,Charleston So,Gardner Webb,93,80
1/24/2015,Arkansas St,Troy,64,55
1/24/2015,Montana,Southern Utah,58,56
1/24/2015,CS Sacramento,Weber St,78,71
1/24/2015,Idaho St,Portland St,80,76
1/24/2015,New Mexico St,Utah Valley,69,44
1/24/2015,Belmont,Tennessee St,63,55
1/24/2015,Jackson St,Grambling,74,63
1/24/2015,Alabama,Auburn,57,55
1/24/2015,Tennessee Tech,E Kentucky,83,81
1/24/2015,Idaho,N Colorado,83,79
1/24/2015,Arizona,California,73,50
1/24/2015,Cal Poly SLO,UC Riverside,68,49
1/24/2015,Penn,St Joseph's PA,56,52
1/24/2015,UC Irvine,Hawaii,78,72
1/24/2015,Colorado St,San Diego St,79,73
1/24/2015,Loy Marymount,San Francisco,70,69
1/24/2015,Long Beach St,CS Northridge,64,58
1/24/2015,Wyoming,New Mexico,63,62
1/24/2015,TN Martin,SE Missouri St,70,53
1/24/2015,Santa Barbara,CS Fullerton,68,49
1/24/2015,TAM C. Christi,New Orleans,71,67
1/24/2015,Youngstown St,IL Chicago,77,64
1/24/2015,Dayton,Richmond,63,60
1/24/2015,Missouri KC,Seattle,75,55
1/24/2015,Fresno St,Nevada,66,62
1/24/2015,Cornell,Columbia,57,47
1/24/2015,Southern Univ,Alabama A&M,65,58
1/24/2015,Colorado,Washington St,90,58
1/24/2015,UNLV,Utah St,79,77
1/24/2015,Murray St,Edwardsville,60,54
1/24/2015,Houston Bap,Lamar,79,77
1/24/2015,Memphis,Tulane,57,55
1/24/2015,Bradley,Missouri St,61,59
1/24/2015,Samford,W Carolina,78,72
1/24/2015,S Dakota St,Oral Roberts,76,72
1/24/2015,NC Central,Coppin St,79,77
1/24/2015,Kansas St,Oklahoma St,63,53
1/24/2015,UNC Wilmington,Towson,69,65
1/24/2015,Clemson,Wake Forest,59,57
1/24/2015,Tulsa,East Carolina,66,64
1/24/2015,Wisconsin,Michigan,69,64
1/24/2015,Georgia St,ULL,75,64
1/24/2015,Elon,Delaware,94,82
1/24/2015,Nebraska,Michigan St,79,77
1/24/2015,Xavier,DePaul,89,76
1/24/2015,Bucknell,Boston Univ,92,77
1/24/2015,IUPUI,South Dakota,65,50
1/24/2015,VMI,Citadel,85,75
1/24/2015,N Kentucky,Jacksonville,81,59
1/24/2015,Penn St,Rutgers,79,51
1/24/2015,Purdue,Iowa,67,63
1/24/2015,Drexel,Col Charleston,53,51
1/24/2015,Kentucky,South Carolina,58,43
1/24/2015,St Mary's CA,Portland,74,64
1/24/2015,Santa Clara,Pepperdine,60,57
1/24/2015,Akron,W Michigan,71,69
1/24/2015,Toledo,Bowling Green,71,67
1/24/2015,Holy Cross,Navy,76,65
1/24/2015,Texas Tech,Iowa St,78,73
1/24/2015,Gonzaga,Pacific,91,60
1/24/2015,San Diego,BYU,77,74
1/24/2015,Ohio,Buffalo,63,61
1/24/2015,Southern Miss,North Texas,75,71
1/24/2015,Marshall,UTEP,78,71
1/24/2015,W Kentucky,UT San Antonio,83,74
1/24/2015,UAB,Old Dominion,81,68
1/24/2015,Davidson,George Mason,80,73
1/24/2015,TX Pan American,Grand Canyon,73,72
1/24/2015,Louisiana Tech,Rice,58,45
1/24/2015,MTSU,Charlotte,72,69
1/24/2015,Georgia,Mississippi St,72,66
1/24/2015,Arkansas,Missouri,61,60
1/24/2015,Evansville,S Illinois,75,66
1/24/2015,Central Conn,Wagner,53,50
1/24/2015,Georgetown,Marquette,95,85
1/24/2015,Minnesota,Illinois,79,71
1/24/2015,CS Bakersfield,Chicago St,57,41
1/24/2015,Mt St Mary's,St Francis PA,52,40
1/24/2015,Miami OH,N Illinois,60,55
1/24/2015,Oregon,UCLA,82,64
1/24/2015,Robert Morris,St Francis NY,67,65
1/24/2015,James Madison,Hofstra,69,63
1/24/2015,Northwestern LA,McNeese St,93,67
1/24/2015,Winthrop,Campbell,71,63
1/24/2015,Miami FL,Syracuse,66,62
1/24/2015,Sacred Heart,Bryant,83,66
1/24/2015,Coastal Car,Presbyterian,63,52
1/24/2015,NE Omaha,Denver,80,69
1/24/2015,West Virginia,TCU,86,85
1/24/2015,Colgate,Loyola MD,59,58
1/24/2015,Lehigh,Lafayette,75,71
1/24/2015,Texas A&M,Tennessee,67,61
1/24/2015,Furman,Allen,82,46
1/24/2015,Kansas,Texas,75,62
1/24/2015,Indiana St,Loyola-Chicago,72,61
1/24/2015,Kent,Ball St,63,52
1/24/2015,Dartmouth,Harvard,70,61
1/24/2015,Yale,Brown,69,65
1/24/2015,William & Mary,Northeastern,78,62
1/24/2015,Boise St,Air Force,77,68
1/24/2015,SC Upstate,Stetson,91,67
1/24/2015,North Carolina,Florida St,78,74
1/24/2015,G Washington,Duquesne,74,59
1/24/2015,FL Gulf Coast,Kennesaw,54,48
1/25/2015,Rhode Island,St Bonaventure,53,48
1/25/2015,Butler,Seton Hall,77,57
1/25/2015,NJIT,South Alabama,72,55
1/25/2015,Stony Brook,Binghamton,61,54
1/25/2015,Maine,Hartford,70,61
1/25/2015,Vermont,MA Lowell,61,50
1/25/2015,Villanova,Creighton,71,50
1/25/2015,Maryland,Northwestern,68,67
1/25/2015,Utah,Washington,77,56
1/25/2015,Louisville,Pittsburgh,80,68
1/25/2015,Albany NY,UMBC,69,55
1/25/2015,Notre Dame,NC State,81,78
1/25/2015,Princeton,Rowan,96,48
1/25/2015,Boston College,Georgia Tech,64,62
1/25/2015,Virginia,Virginia Tech,50,47
1/25/2015,Ohio St,Indiana,82,70
1/25/2015,Iona,Niagara,87,64
1/25/2015,Wichita St,Drake,74,40
1/25/2015,Connecticut,South Florida,66,53
1/25/2015,Northern Iowa,Illinois St,54,53
1/25/2015,Cincinnati,UCF,56,46
1/25/2015,Duke,St John's,77,68
1/25/2015,St Peter's,Siena,69,55
1/25/2015,Marist,Fairfield,73,67
1/25/2015,Manhattan,Monmouth NJ,71,64
1/26/2015,TAM C. Christi,SE Louisiana,70,61
1/26/2015,Norfolk St,Savannah St,70,54
1/26/2015,Valparaiso,WI Milwaukee,73,48
1/26/2015,New Orleans,Cent Arkansas,87,67
1/26/2015,Incarnate Word,McNeese St,86,84
1/26/2015,SF Austin,Lamar,82,65
1/26/2015,Iowa St,Texas,89,86
1/26/2015,TX Southern,MS Valley St,85,84
1/26/2015,Campbell,Gardner Webb,78,59
1/26/2015,Alabama St,Southern Univ,63,59
1/26/2015,Alabama A&M,Alcorn St,78,66
1/26/2015,Ark Pine Bluff,Prairie View,105,68
1/26/2015,High Point,Presbyterian,63,54
1/26/2015,Wright St,Detroit,64,53
1/26/2015,Northwestern LA,Nicholls St,80,51
1/26/2015,Oakland,Cleveland St,59,56
1/26/2015,Army,American Univ,68,66
1/26/2015,North Carolina,Syracuse,93,83
1/26/2015,Coppin St,NC A&T,84,71
1/26/2015,MD E Shore,Florida A&M,72,65
1/26/2015,Sam Houston St,Abilene Chr,80,63
1/26/2015,NC Central,Delaware St,55,54
1/26/2015,Howard,Bethune-Cookman,45,42
1/26/2015,S Carolina St,Hampton,65,56
1/27/2015,Oklahoma St,Baylor,64,53
1/27/2015,San Diego St,Fresno St,58,47
1/27/2015,Utah St,Wyoming,56,44
1/27/2015,La Salle,St Joseph's PA,53,48
1/27/2015,Oral Roberts,Tabor,94,53
1/27/2015,Georgia,Vanderbilt,70,62
1/27/2015,CS Bakersfield,San Diego Chr,79,54
1/27/2015,UNLV,Nevada,67,62
1/27/2015,Boise St,Colorado St,82,78
1/27/2015,Florida,Alabama,52,50
1/27/2015,Arkansas,Tennessee,69,64
1/27/2015,Texas A&M,Auburn,71,61
1/27/2015,VA Commonwealth,G Washington,72,48
1/27/2015,West Virginia,Kansas St,65,59
1/27/2015,Evansville,Indiana St,89,78
1/27/2015,Tulsa,Tulane,62,55
1/27/2015,Toledo,Miami OH,70,65
1/27/2015,Akron,Ball St,59,47
1/27/2015,Kent,C Michigan,63,53
1/27/2015,Virginia Tech,Pittsburgh,70,67
1/27/2015,Xavier,Georgetown,66,53
1/27/2015,Michigan,Nebraska,58,44
1/27/2015,E Michigan,Ohio,76,40
1/27/2015,Buffalo,W Michigan,77,71
1/27/2015,Bowling Green,N Illinois,56,46
1/28/2015,S Dakota St,NE Omaha,86,64
1/28/2015,Houston,Rice,59,48
1/28/2015,Arizona St,Oregon St,73,55
1/28/2015,Northern Iowa,S Illinois,59,52
1/28/2015,Morehead St,Austin Peay,82,69
1/28/2015,Drake,Bradley,69,57
1/28/2015,Loyola MD,Holy Cross,64,54
1/28/2015,Oklahoma,Texas Tech,81,36
1/28/2015,Notre Dame,Duke,77,73
1/28/2015,Illinois St,Missouri St,67,57
1/28/2015,Radford,Charleston So,84,77
1/28/2015,Mississippi,Mississippi St,79,73
1/28/2015,Purdue,Indiana,83,67
1/28/2015,Air Force,San Jose St,66,52
1/28/2015,Stanford,Washington,84,74
1/28/2015,Arizona,Oregon,90,56
1/28/2015,Creighton,St John's,77,74
1/28/2015,Memphis,East Carolina,70,58
1/28/2015,Kansas,TCU,64,61
1/28/2015,Clemson,NC State,68,57
1/28/2015,Georgia Tech,Miami FL,70,50
1/28/2015,Louisville,Boston College,81,72
1/28/2015,Drexel,Northeastern,65,60
1/28/2015,Lafayette,Colgate,59,54
1/28/2015,Navy,American Univ,64,54
1/28/2015,Bucknell,Lehigh,68,62
1/28/2015,Seton Hall,Marquette,80,70
1/28/2015,Florida St,Wake Forest,82,76
1/28/2015,Temple,UCF,86,62
1/28/2015,James Madison,Delaware,88,82
1/28/2015,Wichita St,Loyola-Chicago,58,47
1/28/2015,UNC Wilmington,Elon,82,65
1/28/2015,SMU,South Florida,63,52
1/28/2015,William & Mary,Hofstra,100,79
1/28/2015,Stony Brook,Hartford,72,66
1/28/2015,Binghamton,UMBC,68,56
1/28/2015,New Hampshire,Maine,63,58
1/28/2015,Oakland,Wright St,84,76
1/28/2015,LSU,South Carolina,64,58
1/28/2015,Albany NY,Vermont,47,44
1/28/2015,UNC Asheville,Longwood,74,64
1/28/2015,Winthrop,Coastal Car,75,68
1/28/2015,Rhode Island,Fordham,64,63
1/28/2015,Penn St,Minnesota,63,58
1/28/2015,Richmond,Duquesne,86,55
1/29/2015,Rider,St Peter's,58,49
1/29/2015,Georgia St,UT Arlington,88,74
1/29/2015,WI Milwaukee,IL Chicago,71,65
1/29/2015,Ark Little Rock,Arkansas St,75,65
1/29/2015,Grand Canyon,Missouri KC,78,57
1/29/2015,N Colorado,Idaho St,79,76
1/29/2015,ULM,Troy,58,55
1/29/2015,Edwardsville,SE Missouri St,75,61
1/29/2015,N Dakota St,Denver,61,54
1/29/2015,Cincinnati,Connecticut,70,58
1/29/2015,Weber St,North Dakota,67,60
1/29/2015,IPFW,South Dakota,66,55
1/29/2015,Tennessee St,Tennessee Tech,64,56
1/29/2015,Belmont,Jacksonville St,103,82
1/29/2015,UT San Antonio,MTSU,69,58
1/29/2015,UTEP,UAB,71,69
1/29/2015,Long Beach St,CS Fullerton,91,85
1/29/2015,Montana,Portland St,73,54
1/29/2015,CS Sacramento,Montana St,75,59
1/29/2015,BYU,San Francisco,78,74
1/29/2015,Michigan St,Rutgers,71,51
1/29/2015,Providence,DePaul,83,72
1/29/2015,California,Washington St,76,67
1/29/2015,Hawaii,CS Northridge,84,73
1/29/2015,Utah Valley,Chicago St,78,62
1/29/2015,Kentucky,Missouri,69,53
1/29/2015,Murray St,E Kentucky,85,78
1/29/2015,Colorado,USC,98,94
1/29/2015,UC Davis,Santa Barbara,70,64
1/29/2015,UC Irvine,Cal Poly SLO,67,57
1/29/2015,UCLA,Utah,69,59
1/29/2015,SC Upstate,Jacksonville,78,65
1/29/2015,Army,Boston Univ,71,67
1/29/2015,Towson,Col Charleston,74,70
1/29/2015,North Florida,Kennesaw,86,67
1/29/2015,Furman,ETSU,59,55
1/29/2015,FL Gulf Coast,Lipscomb,78,62
1/29/2015,Stetson,N Kentucky,85,75
1/29/2015,South Alabama,ULL,89,85
1/29/2015,Gonzaga,Portland,64,46
1/29/2015,Pepperdine,Pacific,50,43
1/29/2015,St Mary's CA,Loy Marymount,68,54
1/29/2015,San Diego,Santa Clara,69,64
1/29/2015,Marshall,Southern Miss,69,54
1/29/2015,Old Dominion,Florida Intl,71,56
1/29/2015,Charlotte,FL Atlantic,86,61
1/29/2015,Mercer,Chattanooga,75,72
1/29/2015,Wagner,Sacred Heart,75,64
1/29/2015,Ohio St,Maryland,80,56
1/29/2015,St Francis NY,Mt St Mary's,73,67
1/29/2015,Detroit,Youngstown St,93,87
1/29/2015,TN Martin,E Illinois,81,51
1/29/2015,Ga Southern,Appalachian St,83,46
1/29/2015,George Mason,St Louis,68,60
1/29/2015,Robert Morris,F Dickinson,87,65
1/29/2015,High Point,Liberty,72,53
1/29/2015,W Carolina,VMI,85,70
1/29/2015,Wofford,UNC Greensboro,58,42
1/29/2015,Massachusetts,Dayton,66,64
1/29/2015,Long Island,Central Conn,67,55
1/29/2015,St Francis PA,Bryant,75,68
1/29/2015,Louisiana Tech,W Kentucky,69,56
1/30/2015,Penn,Dartmouth,58,51
1/30/2015,Yale,Columbia,63,59
1/30/2015,W Illinois,IUPUI,63,59
1/30/2015,Arizona,Oregon St,57,34
1/30/2015,Oregon,Arizona St,68,67
1/30/2015,Cornell,Brown,57,49
1/30/2015,Manhattan,Siena,87,79
1/30/2015,Harvard,Princeton,75,72
1/30/2015,Canisius,Quinnipiac,63,57
1/30/2015,Monmouth NJ,Fairfield,60,59
1/30/2015,Marist,Niagara,65,61
1/31/2015,Lafayette,Navy,74,65
1/31/2015,Colgate,Bucknell,71,69
1/31/2015,SC Upstate,North Florida,79,74
1/31/2015,Akron,Bowling Green,69,68
1/31/2015,Iona,St Peter's,68,61
1/31/2015,Norfolk St,Hampton,63,60
1/31/2015,NC A&T,Savannah St,62,59
1/31/2015,Prairie View,Alabama A&M,89,63
1/31/2015,TX Southern,Alabama St,80,65
1/31/2015,FL Gulf Coast,N Kentucky,74,64
1/31/2015,Harvard,Penn,63,38
1/31/2015,Princeton,Dartmouth,64,53
1/31/2015,Lamar,Abilene Chr,84,74
1/31/2015,Louisiana Tech,Marshall,81,57
1/31/2015,Columbia,Brown,86,65
1/31/2015,Charleston So,Liberty,74,62
1/31/2015,Wofford,Mercer,49,46
1/31/2015,Duquesne,George Mason,62,53
1/31/2015,Longwood,Presbyterian,71,67
1/31/2015,Oral Roberts,South Dakota,73,72
1/31/2015,ULM,South Alabama,67,61
1/31/2015,ULL,Texas St,72,63
1/31/2015,S Dakota St,Denver,69,39
1/31/2015,W Carolina,UNC Greensboro,78,73
1/31/2015,UNC Asheville,Campbell,70,63
1/31/2015,C Michigan,Ohio,74,69
1/31/2015,Texas A&M,Vanderbilt,69,58
1/31/2015,Incarnate Word,Nicholls St,69,58
1/31/2015,Sam Houston St,Houston Bap,63,52
1/31/2015,Minnesota,Nebraska,60,42
1/31/2015,Colorado St,Fresno St,80,57
1/31/2015,S Carolina St,Delaware St,78,74
1/31/2015,Purdue,Northwestern,68,60
1/31/2015,Wyoming,Nevada,63,55
1/31/2015,Chattanooga,Citadel,78,73
1/31/2015,Baylor,Texas,83,60
1/31/2015,Yale,Cornell,65,57
1/31/2015,MS Valley St,Jackson St,75,62
1/31/2015,New Mexico St,TX Pan American,53,48
1/31/2015,Chicago St,Grand Canyon,56,55
1/31/2015,Missouri KC,Utah Valley,66,59
1/31/2015,UTEP,MTSU,83,70
1/31/2015,Northern Arizona,Southern Utah,81,60
1/31/2015,Tennessee St,Jacksonville St,45,43
1/31/2015,Troy,UT Arlington,55,54
1/31/2015,N Colorado,Weber St,71,57
1/31/2015,Ark Pine Bluff,Grambling,65,53
1/31/2015,E Washington,Idaho,98,95
1/31/2015,Portland St,Montana St,80,62
1/31/2015,UC Irvine,Santa Barbara,77,55
1/31/2015,UCLA,Colorado,72,59
1/31/2015,CS Sacramento,Montana,70,69
1/31/2015,UC Davis,Cal Poly SLO,81,78
1/31/2015,San Diego,San Francisco,77,69
1/31/2015,Gonzaga,Memphis,82,64
1/31/2015,UNLV,Air Force,74,63
1/31/2015,CS Bakersfield,Seattle,71,61
1/31/2015,Ga Southern,Ark Little Rock,76,61
1/31/2015,ETSU,NC Central,61,59
1/31/2015,SMU,UCF,75,56
1/31/2015,Oklahoma,Oklahoma St,64,56
1/31/2015,La Salle,St Bonaventure,66,56
1/31/2015,Kentucky,Alabama,70,55
1/31/2015,SF Austin,TAM C. Christi,61,51
1/31/2015,Towson,Hofstra,86,72
1/31/2015,Northeastern,Elon,80,61
1/31/2015,Toledo,N Illinois,80,69
1/31/2015,SE Missouri St,Austin Peay,70,64
1/31/2015,UC Riverside,CS Northridge,66,62
1/31/2015,Missouri St,S Illinois,52,46
1/31/2015,Murray St,TN Martin,65,62
1/31/2015,Northwestern LA,SE Louisiana,88,73
1/31/2015,San Diego St,Utah St,62,42
1/31/2015,Samford,Furman,68,58
1/31/2015,Washington St,Stanford,89,88
1/31/2015,New Mexico,San Jose St,67,41
1/31/2015,Tulsa,South Florida,78,71
1/31/2015,St Joseph's PA,Davidson,75,70
1/31/2015,Illinois,Penn St,60,58
1/31/2015,Stetson,Lipscomb,75,73
1/31/2015,New Hampshire,Stony Brook,63,48
1/31/2015,Seton Hall,Xavier,90,82
1/31/2015,St John's,Providence,75,66
1/31/2015,Tennessee,Auburn,71,63
1/31/2015,Wisconsin,Iowa,74,63
1/31/2015,Florida,Arkansas,57,56
1/31/2015,Wake Forest,Virginia Tech,73,70
1/31/2015,Buffalo,Kent,80,55
1/31/2015,Villanova,DePaul,68,55
1/31/2015,Butler,Marquette,72,68
1/31/2015,Lehigh,Boston Univ,89,86
1/31/2015,Iowa St,TCU,83,66
1/31/2015,Indiana St,Bradley,64,58
1/31/2015,IPFW,NE Omaha,75,65
1/31/2015,Kansas,Kansas St,68,57
1/31/2015,Louisville,North Carolina,78,68
1/31/2015,Duke,Virginia,69,63
1/31/2015,Old Dominion,FL Atlantic,68,57
1/31/2015,Florida Intl,Charlotte,78,70
1/31/2015,E Michigan,W Michigan,69,63
1/31/2015,Loy Marymount,Pacific,76,71
1/31/2015,Illinois St,Loyola-Chicago,48,45
1/31/2015,BYU,Santa Clara,78,57
1/31/2015,Pepperdine,St Mary's CA,67,62
1/31/2015,North Texas,Rice,75,65
1/31/2015,NC State,Georgia Tech,81,80
1/31/2015,Temple,Tulane,55,37
1/31/2015,Clemson,Boston College,64,49
1/31/2015,Pittsburgh,Notre Dame,76,72
1/31/2015,West Virginia,Texas Tech,77,58
1/31/2015,Long Beach St,Hawaii,65,50
1/31/2015,W Kentucky,Southern Miss,73,62
1/31/2015,William & Mary,James Madison,84,65
1/31/2015,WI Milwaukee,Detroit,78,74
1/31/2015,Wagner,Central Conn,86,55
1/31/2015,Bryant,Robert Morris,71,68
1/31/2015,St Francis NY,Long Island,81,64
1/31/2015,St Francis PA,F Dickinson,68,63
1/31/2015,Southern Univ,Alcorn St,65,56
1/31/2015,Northern Iowa,Wichita St,70,54
1/31/2015,North Dakota,Idaho St,80,69
1/31/2015,Radford,Winthrop,73,66
1/31/2015,Gardner Webb,Coastal Car,66,64
1/31/2015,McNeese St,New Orleans,68,61
1/31/2015,Massachusetts,St Louis,60,56
1/31/2015,MD E Shore,Coppin St,92,82
1/31/2015,E Kentucky,Morehead St,66,57
1/31/2015,E Illinois,Edwardsville,57,54
1/31/2015,Howard,Morgan St,64,48
1/31/2015,Mississippi,Missouri,67,47
1/31/2015,South Carolina,Georgia,67,50
1/31/2015,Drexel,UNC Wilmington,85,76
1/31/2015,Valparaiso,IL Chicago,70,65
1/31/2015,Mississippi St,LSU,73,67
1/31/2015,Vermont,Hartford,65,46
1/31/2015,Delaware,Col Charleston,71,68
1/31/2015,Cleveland St,WI Green Bay,76,62
1/31/2015,Binghamton,MA Lowell,76,69
1/31/2015,Kennesaw,Jacksonville,51,50
1/31/2015,Georgetown,Creighton,67,40
1/31/2015,Albany NY,Maine,77,59
1/31/2015,Georgia St,Arkansas St,74,43
1/31/2015,Rhode Island,G Washington,59,55
1/31/2015,Indiana,Rutgers,72,64
1/31/2015,Drake,Evansville,70,65
1/31/2015,Mt St Mary's,Sacred Heart,77,71
1/31/2015,Miami OH,Ball St,79,73
1/31/2015,Bethune-Cookman,Florida A&M,61,44
1/31/2015,Loyola MD,Army,77,71
1/31/2015,Richmond,VA Commonwealth,64,55
1/31/2015,Belmont,Tennessee Tech,71,53
1/31/2015,UAB,UT San Antonio,65,57
2/1/2015,Niagara,Quinnipiac,105,100
2/1/2015,Marist,Canisius,75,67
2/1/2015,Manhattan,Monmouth NJ,87,76
2/1/2015,California,Washington,90,88
2/1/2015,Houston,Connecticut,70,68
2/1/2015,Utah,USC,67,39
2/1/2015,Florida St,Miami FL,55,54
2/1/2015,Dayton,Fordham,101,77
2/1/2015,N Dakota St,W Illinois,64,62
2/1/2015,Oakland,Youngstown St,96,80
2/1/2015,Michigan St,Michigan,76,66
2/1/2015,East Carolina,Cincinnati,50,46
